timestamp,open,high,low,close,volume
2025-10-01 00:00:00,74.14,75.71,74.02,74.97,24810.917
2025-10-01 01:00:00,74.98,77.5,74.57,77.16,47964.235
2025-10-01 02:00:00,77.15,77.32,75.69,75.84,28343.263
2025-10-01 03:00:00,75.84,76.85,74.2,76.81,65620.771
2025-10-01 04:00:00,76.82,80.5,76.73,79.33,103420.555
2025-10-01 05:00:00,79.33,82.07,78.9,80.24,144183.678
2025-10-01 06:00:00,80.24,81.49,78.64,79.02,91296.112
2025-10-01 07:00:00,78.99,90.0,78.25,89.15,453808.847
2025-10-01 08:00:00,89.11,93.5,85.66,91.5,530358.413
2025-10-01 09:00:00,91.5,98.7,91.2,94.28,409463.359
2025-10-01 10:00:00,94.3,94.96,83.8,90.96,547758.426
2025-10-01 11:00:00,90.96,95.66,90.1,94.44,321480.625
2025-10-01 12:00:00,94.42,95.4,84.34,93.35,447350.106
2025-10-01 13:00:00,93.34,93.39,89.17,89.81,201770.579
2025-10-01 14:00:00,89.81,92.71,87.18,87.64,191866.257
2025-10-01 15:00:00,87.65,93.3,87.31,92.19,190337.043
2025-10-01 16:00:00,92.2,96.0,91.57,95.41,183325.777
2025-10-01 17:00:00,95.42,109.36,94.7,105.25,689795.021
2025-10-01 18:00:00,105.28,124.0,105.1,118.89,1126973.566
2025-10-01 19:00:00,118.9,129.77,116.4,118.62,817688.011
2025-10-01 20:00:00,118.57,121.45,114.04,119.46,457428.904
2025-10-01 21:00:00,119.46,124.37,118.31,122.03,323639.098
2025-10-01 22:00:00,122.02,123.35,116.09,118.67,267079.781
2025-10-01 23:00:00,118.71,121.72,115.22,120.8,256417.491
2025-10-02 00:00:00,120.79,122.63,117.1,118.68,223995.592
2025-10-02 01:00:00,118.68,121.71,116.44,120.16,242402.471
2025-10-02 02:00:00,120.17,126.71,118.96,124.16,388500.782
2025-10-02 03:00:00,124.16,129.7,120.54,122.18,382021.841
2025-10-02 04:00:00,122.18,141.35,120.68,140.35,611570.292
2025-10-02 05:00:00,140.26,153.68,136.34,152.77,1004718.931
2025-10-02 06:00:00,152.77,154.45,135.68,138.12,868616.663
2025-10-02 07:00:00,138.13,150.0,136.88,143.01,617629.273
2025-10-02 08:00:00,143.02,148.81,138.01,143.55,442471.46
2025-10-02 09:00:00,143.54,150.97,142.92,146.83,395940.176
2025-10-02 10:00:00,146.79,148.95,143.37,147.65,317335.614
2025-10-02 11:00:00,147.65,153.0,139.43,141.92,528557.373
2025-10-02 12:00:00,141.93,149.0,138.46,148.09,377726.112
2025-10-02 13:00:00,148.05,159.69,145.58,154.24,783938.113
2025-10-02 14:00:00,154.2,154.34,139.84,140.07,464239.49
2025-10-02 15:00:00,140.07,140.34,126.6,132.55,877837.345
2025-10-02 16:00:00,132.54,134.95,128.24,130.27,358599.645
2025-10-02 17:00:00,130.26,134.5,126.69,130.97,288709.479
2025-10-02 18:00:00,130.92,136.74,126.48,135.77,265305.101
2025-10-02 19:00:00,135.69,139.15,131.27,131.75,212309.483
2025-10-02 20:00:00,131.76,133.28,129.24,130.7,115615.97
2025-10-02 21:00:00,130.74,134.76,129.68,132.83,116797.191
2025-10-02 22:00:00,132.84,134.17,128.67,133.32,108850.296
2025-10-02 23:00:00,133.3,133.86,128.79,131.31,106535.15
2025-10-03 00:00:00,131.32,137.74,131.04,135.74,144725.76
2025-10-03 01:00:00,135.74,135.85,130.29,130.94,103844.765
2025-10-03 02:00:00,130.94,133.12,128.82,129.71,131866.276
2025-10-03 03:00:00,129.68,131.55,123.58,125.24,209849.577
2025-10-03 04:00:00,125.23,133.5,124.27,132.93,145177.707
2025-10-03 05:00:00,132.94,135.54,131.65,132.79,137627.617
2025-10-03 06:00:00,132.79,136.74,132.65,135.95,116581.868
2025-10-03 07:00:00,135.96,144.37,135.48,141.21,250575.42
