timestamp,open,high,low,close,volume
2024-01-01 00:00:00,101.775,102.487,101.6,102.356,146881.0
2024-01-01 00:05:00,102.356,102.532,102.179,102.336,66574.0
2024-01-01 00:10:00,102.337,102.825,102.309,102.432,76648.0
2024-01-01 00:15:00,102.432,102.606,102.307,102.315,47304.0
2024-01-01 00:20:00,102.32,102.467,101.724,102.291,112099.0
2024-01-01 00:25:00,102.29,102.498,101.806,102.117,61105.0
2024-01-01 00:30:00,102.117,102.287,101.685,102.005,55657.0
2024-01-01 00:35:00,102.008,102.559,101.909,102.481,74365.0
2024-01-01 00:40:00,102.481,102.482,102.126,102.22,25881.0
2024-01-01 00:45:00,102.22,102.329,102.016,102.055,26068.0
2024-01-01 00:50:00,102.062,102.348,102.001,102.284,26782.0
2024-01-01 00:55:00,102.284,102.301,102.001,102.041,24157.0
2024-01-01 01:00:00,102.04,102.04,101.605,101.907,60312.0
2024-01-01 01:05:00,101.907,102.541,101.828,102.354,48511.0
2024-01-01 01:10:00,102.345,102.686,102.274,102.47,50038.0
2024-01-01 01:15:00,102.465,102.612,102.242,102.345,35259.0
2024-01-01 01:20:00,102.344,102.468,102.244,102.262,30549.0
2024-01-01 01:25:00,102.255,102.617,102.243,102.446,28936.0
2024-01-01 01:30:00,102.447,103.225,102.447,103.03,129107.0
2024-01-01 01:35:00,103.033,104.54,103.014,104.2,289164.0
2024-01-01 01:40:00,104.201,104.622,104.059,104.458,157641.0
2024-01-01 01:45:00,104.46,104.86,104.214,104.351,134553.0
2024-01-01 01:50:00,104.351,104.528,104.23,104.27,52716.0
2024-01-01 01:55:00,104.279,104.534,103.919,104.222,97982.0
2024-01-01 02:00:00,104.218,104.338,103.58,103.731,93135.0
2024-01-01 02:05:00,103.73,103.907,103.436,103.516,89330.0
2024-01-01 02:10:00,103.526,103.718,103.462,103.686,67927.0
2024-01-01 02:15:00,103.686,103.698,103.277,103.543,41667.0
2024-01-01 02:20:00,103.543,103.93,103.48,103.781,41230.0
2024-01-01 02:25:00,103.78,103.883,103.613,103.69,30283.0
2024-01-01 02:30:00,103.691,104.085,103.619,104.066,43482.0
2024-01-01 02:35:00,104.066,104.55,103.953,104.224,84873.0
2024-01-01 02:40:00,104.222,104.222,103.672,104.065,63494.0
2024-01-01 02:45:00,104.075,104.169,103.84,103.897,37893.0
2024-01-01 02:50:00,103.898,104.385,103.738,103.997,51598.0
2024-01-01 02:55:00,103.995,104.139,103.802,103.804,20442.0
2024-01-01 03:00:00,103.807,104.117,103.698,103.867,30239.0
2024-01-01 03:05:00,103.858,103.913,103.521,103.637,32925.0
2024-01-01 03:10:00,103.636,103.907,103.409,103.504,46015.0
2024-01-01 03:15:00,103.5,103.502,102.841,103.121,118919.0
2024-01-01 03:20:00,103.128,103.189,102.838,103.041,41894.0
2024-01-01 03:25:00,103.041,103.13,102.75,103.014,49040.0
2024-01-01 03:30:00,103.018,103.44,102.978,103.209,72765.0
2024-01-01 03:35:00,103.209,103.679,103.094,103.648,65422.0
2024-01-01 03:40:00,103.648,103.748,102.719,103.15,91592.0
2024-01-01 03:45:00,103.151,103.236,102.608,103.115,98103.0
2024-01-01 03:50:00,103.114,103.141,102.669,102.753,34807.0
2024-01-01 03:55:00,102.753,103.198,102.675,103.181,41254.0
2024-01-01 04:00:00,103.173,104.0,103.05,103.877,83020.0
2024-01-01 04:05:00,103.878,104.129,103.512,103.54,63767.0
2024-01-01 04:10:00,103.54,103.676,102.735,102.773,126018.0
2024-01-01 04:15:00,102.773,102.944,102.057,102.239,148297.0
2024-01-01 04:20:00,102.23,102.559,101.588,102.425,176743.0
2024-01-01 04:25:00,102.424,102.456,101.978,102.229,52466.0
2024-01-01 04:30:00,102.229,102.381,101.912,102.295,52240.0
2024-01-01 04:35:00,102.283,102.482,102.155,102.351,40947.0
2024-01-01 04:40:00,102.355,102.45,101.991,102.183,52134.0
2024-01-01 04:45:00,102.182,102.51,102.083,102.478,31800.0
2024-01-01 04:50:00,102.474,102.636,102.322,102.557,31046.0
2024-01-01 04:55:00,102.556,102.715,102.414,102.715,22353.0
2024-01-01 05:00:00,102.714,102.791,102.415,102.51,46152.0
2024-01-01 05:05:00,102.51,102.792,102.51,102.606,22724.0
2024-01-01 05:10:00,102.603,102.888,102.56,102.888,27837.0
2024-01-01 05:15:00,102.888,102.892,102.734,102.849,21952.0
2024-01-01 05:20:00,102.849,102.892,102.737,102.777,22715.0
2024-01-01 05:25:00,102.778,102.814,102.275,102.412,49508.0
2024-01-01 05:30:00,102.414,102.449,102.044,102.268,54107.0
2024-01-01 05:35:00,102.267,102.447,102.072,102.201,28380.0
2024-01-01 05:40:00,102.205,102.399,102.143,102.287,25598.0
2024-01-01 05:45:00,102.289,102.304,101.648,101.679,64571.0
2024-01-01 05:50:00,101.679,101.869,101.53,101.811,62343.0
2024-01-01 05:55:00,101.803,101.866,101.615,101.734,27676.0
2024-01-01 06:00:00,101.722,102.136,101.613,102.119,55111.0
2024-01-01 06:05:00,102.114,102.184,101.888,101.972,36328.0
2024-01-01 06:10:00,101.964,101.965,101.628,101.713,31961.0
